"PERIOD","Target","Source","PRODUCT","FLOW","STAT_REGIME","INDICATORS","Value","Flag and Footnotes"
"2000-05-01","Frankreich","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","791.5",""
"2000-05-01","Frankreich","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","1487506.9",""
"2000-05-01","Frankreich","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","175.3",""
"2000-05-01","Frankreich","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","58844.5",""
"2000-05-01","Frankreich","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","51492.5",""
"2000-05-01","Frankreich","Argentinien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","516.7",""
"2000-05-01","Frankreich","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","1106439.4",""
"2000-05-01","Frankreich","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"2000-05-01","Niederlande","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","46638.2",""
"2000-05-01","Niederlande","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","803688.1",""
"2000-05-01","Niederlande","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","24.7",""
"2000-05-01","Niederlande","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","23.8",""
"2000-05-01","Niederlande","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","23.8",""
"2000-05-01","Niederlande","China","Total","EINFUHR","NORMAL","QUANTITY_TON","305391.3",""
"2000-05-01","Niederlande","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","19.3",""
"2000-05-01","Niederlande","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","12.7",""
"2000-05-01","Niederlande","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","12.7",""
"2000-05-01","Niederlande","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","5418.3",""
"2000-05-01","Niederlande","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","1898342.1",""
"2000-05-01","Niederlande","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","11.1",""
"2000-05-01","Niederlande","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","77122.4",""
"2000-05-01","Niederlande","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","219816.0",""
"2000-05-01","Niederlande","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","841861.9",""
"2000-05-01","Deutschland","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","113343.4",""
"2000-05-01","Deutschland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","412369.9",""
"2000-05-01","Deutschland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","6729.4",""
"2000-05-01","Deutschland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","71.4",""
"2000-05-01","Deutschland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","71.4",""
"2000-05-01","Deutschland","China","Total","EINFUHR","NORMAL","QUANTITY_TON","445081.7",""
"2000-05-01","Deutschland","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","554.1",""
"2000-05-01","Deutschland","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","10.0",""
"2000-05-01","Deutschland","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","10.0",""
"2000-05-01","Deutschland","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","4035.6",""
"2000-05-01","Deutschland","Simbabwe","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.1",""
"2000-05-01","Deutschland","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","1185116.3",""
"2000-05-01","Deutschland","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","1.6",""
"2000-05-01","Deutschland","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","140926.7",""
"2000-05-01","Deutschland","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","86396.2",""
"2000-05-01","Deutschland","Argentinien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","3.1",""
"2000-05-01","Deutschland","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","335556.9",""
"2000-05-01","Deutschland","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"2000-05-01","Italien","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","60814.8",""
"2000-05-01","Italien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","938132.4",""
"2000-05-01","Italien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","328.7",""
"2000-05-01","Italien","China","Total","EINFUHR","NORMAL","QUANTITY_TON","307260.5",""
"2000-05-01","Italien","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","527.4",""
"2000-05-01","Italien","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","20.0",""
"2000-05-01","Italien","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","20.0",""
"2000-05-01","Italien","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","5636.7",""
"2000-05-01","Italien","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","1388991.7",""
"2000-05-01","Italien","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","7.9",""
"2000-05-01","Italien","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","66559.3",""
"2000-05-01","Italien","Chile","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","19.6",""
"2000-05-01","Italien","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","212116.9",""
"2000-05-01","Italien","Argentinien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","2.8",""
"2000-05-01","Italien","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","739238.9",""
"2000-05-01","Italien","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","5.5",""
"2000-05-01","Ver.Koenigr.","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","65484.6",""
"2000-05-01","Ver.Koenigr.","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","863893.5",""
"2000-05-01","Ver.Koenigr.","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","410.6",""
"2000-05-01","Ver.Koenigr.","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","0.0",""
"2000-05-01","Ver.Koenigr.","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","0.0",""
"2000-05-01","Ver.Koenigr.","China","Total","EINFUHR","NORMAL","QUANTITY_TON","239267.0",""
"2000-05-01","Ver.Koenigr.","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","119.4",""
"2000-05-01","Ver.Koenigr.","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","20.2",""
"2000-05-01","Ver.Koenigr.","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","20.2",""
"2000-05-01","Ver.Koenigr.","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","5063.0",""
"2000-05-01","Ver.Koenigr.","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","630087.5",""
"2000-05-01","Ver.Koenigr.","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"2000-05-01","Ver.Koenigr.","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","42751.5",""
"2000-05-01","Ver.Koenigr.","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","137635.5",""
"2000-05-01","Ver.Koenigr.","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","1078067.0",""
"2000-05-01","Ver.Koenigr.","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"2000-05-01","Irland","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","1865.8",""
"2000-05-01","Irland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","111055.7",""
"2000-05-01","Irland","China","Total","EINFUHR","NORMAL","QUANTITY_TON","22460.6",""
"2000-05-01","Irland","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","164.3",""
"2000-05-01","Irland","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","4704.9",""
"2000-05-01","Irland","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","139.5",""
"2000-05-01","Irland","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","10160.9",""
"2000-05-01","Irland","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","382.5",""
"2000-05-01","Daenemark","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","7450.2",""
"2000-05-01","Daenemark","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","150421.9",""
"2000-05-01","Daenemark","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","2.6",""
"2000-05-01","Daenemark","China","Total","EINFUHR","NORMAL","QUANTITY_TON","48434.6",""
"2000-05-01","Daenemark","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","33.8",""
"2000-05-01","Daenemark","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","564.6",""
"2000-05-01","Daenemark","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","2399.2",""
"2000-05-01","Daenemark","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","3470.9",""
"2000-05-01","Daenemark","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","102296.1",""
"2000-05-01","Daenemark","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","1577.4",""
"2000-05-01","Griechenland","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","7355.8",""
"2000-05-01","Griechenland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","37460.4",""
"2000-05-01","Griechenland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.7",""
"2000-05-01","Griechenland","China","Total","EINFUHR","NORMAL","QUANTITY_TON","99223.2",""
"2000-05-01","Griechenland","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","351.9",""
"2000-05-01","Griechenland","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","5621.3",""
"2000-05-01","Griechenland","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","6156.8",""
"2000-05-01","Griechenland","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","19636.9",""
"2000-05-01","Griechenland","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","4852.5",""
"2000-05-01","Portugal","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","183706.3",""
"2000-05-01","Portugal","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"2000-05-01","Portugal","China","Total","EINFUHR","NORMAL","QUANTITY_TON","26035.8",""
"2000-05-01","Portugal","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","1390.0",""
"2000-05-01","Portugal","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","113704.3",""
"2000-05-01","Portugal","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","4359.6",""
"2000-05-01","Portugal","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","258997.4",""
"2000-05-01","Portugal","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","11273.5",""
"2000-05-01","Spanien","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","554862.2",""
"2000-05-01","Spanien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","838066.6",""
"2000-05-01","Spanien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","8.1",""
"2000-05-01","Spanien","China","Total","EINFUHR","NORMAL","QUANTITY_TON","148739.7",""
"2000-05-01","Spanien","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","3.4",""
"2000-05-01","Spanien","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","5715.5",""
"2000-05-01","Spanien","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","932276.1",""
"2000-05-01","Spanien","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","3.4",""
"2000-05-01","Spanien","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","38310.7",""
"2000-05-01","Spanien","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","683148.3",""
"2000-05-01","Spanien","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","380037.0",""
"2000-05-01","Spanien","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"2000-05-01","Belgien","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","37391.4",""
"2000-05-01","Belgien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","539624.5",""
"2000-05-01","Belgien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","54.7",""
"2000-05-01","Belgien","China","Total","EINFUHR","NORMAL","QUANTITY_TON","157502.1",""
"2000-05-01","Belgien","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","46.5",""
"2000-05-01","Belgien","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","45.0",""
"2000-05-01","Belgien","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","45.0",""
"2000-05-01","Belgien","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","1499.9",""
"2000-05-01","Belgien","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","680131.7",""
"2000-05-01","Belgien","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","26460.0",""
"2000-05-01","Belgien","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","98914.3",""
"2000-05-01","Belgien","Argentinien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","21.3",""
"2000-05-01","Belgien","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","199995.5",""
"2000-05-01","Luxemburg","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","1837.8",""
"2000-05-01","Luxemburg","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","2276.9",""
"2000-05-01","Luxemburg","China","Total","EINFUHR","NORMAL","QUANTITY_TON","980.2",""
"2000-05-01","Luxemburg","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","145.3",""
"2000-05-01","Luxemburg","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","423.2",""
"2000-05-01","Luxemburg","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","12.8",""
"2000-05-01","Luxemburg","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","0.5",""
"2000-05-01","Schweden","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","14866.7",""
"2000-05-01","Schweden","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","61555.6",""
"2000-05-01","Schweden","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","42.7",""
"2000-05-01","Schweden","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","0.1",""
"2000-05-01","Schweden","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","0.1",""
"2000-05-01","Schweden","China","Total","EINFUHR","NORMAL","QUANTITY_TON","35724.0",""
"2000-05-01","Schweden","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","5.5",""
"2000-05-01","Schweden","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","1314.9",""
"2000-05-01","Schweden","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","32761.1",""
"2000-05-01","Schweden","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","15276.2",""
"2000-05-01","Schweden","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","2159.4",""
"2000-05-01","Schweden","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","43019.1",""
"2000-05-01","Schweden","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"2000-05-01","Finnland","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","9612.1",""
"2000-05-01","Finnland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","114996.4",""
"2000-05-01","Finnland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","3.4",""
"2000-05-01","Finnland","China","Total","EINFUHR","NORMAL","QUANTITY_TON","19929.8",""
"2000-05-01","Finnland","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","6.6",""
"2000-05-01","Finnland","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","105.9",""
"2000-05-01","Finnland","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","17592.6",""
"2000-05-01","Finnland","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","17435.2",""
"2000-05-01","Finnland","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","7148.0",""
"2000-05-01","Finnland","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","48113.3",""
"2000-05-01","Oesterreich","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","3783.7",""
"2000-05-01","Oesterreich","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","7694.8",""
"2000-05-01","Oesterreich","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","10.3",""
"2000-05-01","Oesterreich","China","Total","EINFUHR","NORMAL","QUANTITY_TON","14648.5",""
"2000-05-01","Oesterreich","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","424.7",""
"2000-05-01","Oesterreich","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","49409.3",""
"2000-05-01","Oesterreich","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","1800.7",""
"2000-05-01","Oesterreich","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","269.8",""
"2000-05-01","Oesterreich","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","1734.8",""
"2000-06-01","Frankreich","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","118625.1",""
"2000-06-01","Frankreich","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","328065.4",""
"2000-06-01","Frankreich","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","363.0",""
"2000-06-01","Frankreich","China","Total","EINFUHR","NORMAL","QUANTITY_TON","144186.0",""
"2000-06-01","Frankreich","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","86.2",""
"2000-06-01","Frankreich","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","1641.9",""
"2000-06-01","Frankreich","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","683447.6",""
"2000-06-01","Frankreich","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","2.3",""
"2000-06-01","Frankreich","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","49228.2",""
"2000-06-01","Frankreich","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","62313.3",""
"2000-06-01","Frankreich","Argentinien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","651.8",""
"2000-06-01","Frankreich","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","451200.1",""
"2000-06-01","Frankreich","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.2",""
"2000-06-01","Niederlande","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","40769.2",""
"2000-06-01","Niederlande","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","1154683.4",""
"2000-06-01","Niederlande","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","32.9",""
"2000-06-01","Niederlande","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","11.0",""
"2000-06-01","Niederlande","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","11.0",""
"2000-06-01","Niederlande","China","Total","EINFUHR","NORMAL","QUANTITY_TON","185050.7",""
"2000-06-01","Niederlande","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","7.1",""
"2000-06-01","Niederlande","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","10.9",""
"2000-06-01","Niederlande","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","10.9",""
"2000-06-01","Niederlande","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","7623.1",""
"2000-06-01","Niederlande","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","2021632.0",""
"2000-06-01","Niederlande","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","78963.6",""
"2000-06-01","Niederlande","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","201535.2",""
