period,continent,country,source_continent,source_country,product_type,product_name,quantity,company,company_country
01.01.2013,europe,germany,africa,south_africa,mineral,manganese,141.469301,glencore,uk
01.01.2013,europe,germany,asia,china,mineral,cobalt,308.7867889,byd_group,china
01.01.2013,europe,switzerland,africa,south_africa,mineral,manganese,420.4923432,glencore,uk
01.01.2013,europe,uk,africa,drc,mineral,nickel,9319.245955,glencore,uk
01.01.2013,europe,uk,africa,south_africa,mineral,manganese,12.01844181,glencore,uk
01.01.2013,europe,germany,america,chile,mineral,lithium,901.7795232,byd_group,china
01.01.2013,asia,china,africa,south_africa,mineral,manganese,66.31635185,glencore,uk
01.01.2013,europe,france,america,usa,mineral,silicon,13.35081901,newmont_goldcorp,usa
01.01.2013,europe,italy,asia,china,mineral,cobalt,49.47898472,taiyuan_mining_group,china
01.01.2013,europe,germany,america,usa,mineral,silicon,269.3065253,newmont_goldcorp,usa
01.01.2013,europe,germany,america,brasil,mineral,lithium,3013.846445,newmont_goldcorp,usa
01.01.2013,europe,poland,america,usa,mineral,silicon,124.7933475,newmont_goldcorp,usa
01.01.2013,europe,italy,america,chile,mineral,lithium,2929.738843,byd_group,china
01.01.2013,europe,spain,america,usa,mineral,cobalt,1.113406458,newmont_goldcorp,usa
01.01.2013,asia,china,america,usa,mineral,silicon,93.94483611,newmont_goldcorp,usa
01.01.2013,europe,poland,asia,china,mineral,graphite,1819.784674,byd_group,china
01.01.2013,europe,poland,africa,drc,mineral,cobalt,42.32899968,taiyuan_mining_group,china
01.01.2013,europe,belgium,europe,france,manufactured,lithium_battery,16.88909674,sibelco,belgium
01.01.2013,europe,belgium,america,brasil,mineral,cobalt,87.9187486,sibelco,belgium
01.01.2013,europe,belgium,africa,zimbabwe,mineral,lithium,1332.320184,south_africa_min_group,south_africa
01.01.2013,europe,france,africa,drc,mineral,graphite,1399.789714,south_africa_min_group,south_africa
01.01.2013,europe,france,africa,south_africa,mineral,manganese,43.61745367,south_africa_min_group,south_africa
01.01.2013,europe,spain,asia,china,mineral,graphite,2.430495361,byd_group,china
01.01.2013,europe,italy,africa,south_africa,mineral,silicon,22.98233799,south_africa_min_group,south_africa
01.01.2013,europe,italy,africa,south_africa,mineral,manganese,334.7703086,south_africa_min_group,south_africa
01.01.2013,europe,poland,africa,south_africa,mineral,manganese,152.7790523,south_africa_min_group,south_africa
01.01.2013,europe,spain,america,chile,mineral,lithium,4679.093667,byd_group,china
01.01.2013,europe,switzerland,africa,drc,mineral,graphite,319.8907958,swiss_group,switzerland
01.01.2013,europe,switzerland,america,usa,mineral,cobalt,427.6390365,swiss_group,switzerland
01.01.2013,europe,switzerland,asia,china,mineral,graphite,711.0082381,taiyuan_mining_group,china
01.01.2013,europe,switzerland,america,chile,mineral,lithium,4495.21966,swiss_group,switzerland
01.01.2013,europe,switzerland,america,brasil,mineral,silicon,34.27667417,swiss_group,switzerland
01.01.2013,europe,spain,africa,zimbabwe,mineral,lithium,109.0347396,zimbabwe_group,zimbabwe
01.01.2013,europe,germany,asia,russia,mineral,cobalt,57.23790348,russia_mining_network,russia
01.01.2013,europe,italy,asia,russia,mineral,cobalt,25.70131971,russia_mining_network,russia
01.01.2013,europe,italy,america,brasil,mineral,silicon,8.474080938,glencore,uk
01.01.2013,europe,uk,asia,china,mineral,graphite,1279.004364,byd_group,china
01.01.2013,europe,poland,asia,russia,mineral,cobalt,691.5419796,russia_mining_network,russia
01.01.2013,europe,poland,europe,poland,mineral,lithium,4833.358906,poland_group,poland
01.01.2013,europe,spain,africa,drc,mineral,cobalt,169.5141245,,
01.01.2013,europe,uk,america,chile,mineral,lithium,7593.291671,taiyuan_mining_group,china
01.01.2013,europe,spain,asia,russia,mineral,cobalt,257.7732532,russia_mining_network,russia
01.01.2013,europe,uk,asia,china,mineral,lithium,1230.742722,byd_group,china
01.01.2013,europe,spain,america,brasil,mineral,lithium,506.9226689,glencore,uk
01.01.2013,europe,switzerland,asia,russia,mineral,cobalt,18.93279355,glencore,uk
01.01.2013,europe,uk,america,usa,mineral,cobalt,69.88443312,newmont_goldcorp,usa
01.01.2013,europe,uk,asia,russia,mineral,cobalt,477.1212696,russia_mining_network,russia
01.01.2013,asia,china,asia,china,mineral,lithium,2734.840186,taiyuan_mining_group,china
01.01.2013,asia,china,africa,drc,mineral,nickel,3069.183397,byd_group,china
01.01.2013,asia,china,africa,drc,mineral,graphite,102.5369061,taiyuan_mining_group,china
01.01.2013,asia,china,america,argentina,mineral,lithium,2891.800122,newmont_goldcorp,usa
01.01.2013,asia,china,oceany,australia,mineral,lithium,12011.04592,byd_group,china
01.01.2013,asia,china,africa,drc,mineral,cobalt,98.38834883,,
01.01.2013,europe,belgium,asia,japan,manufactured,lithium_battery,8.898386756,sanyo,japan
01.01.2013,america,usa,asia,japan,manufactured,nickel_battery,27.51404917,sanyo,japan
01.01.2013,europe,belgium,asia,south_korea,manufactured,lithium_battery,26.26460429,kokam_co,south_korea
01.01.2013,america,usa,asia,south_korea,manufactured,nickel_battery,37.60288865,kokam_co,south_korea
01.01.2013,america,usa,europe,uk,manufactured,lithium_battery,4.203690355,glencore,uk
01.01.2013,america,usa,america,usa,manufactured,lithium_battery,19.37014763,taiyuan_mining_group,china
01.01.2013,europe,germany,europe,finland,mineral,nickel,3843.55814,german_mining_network,germany
01.01.2013,europe,france,europe,finland,mineral,nickel,5826.983432,finland_national_group,finland
01.01.2013,europe,spain,europe,finland,mineral,nickel,3804.274501,finland_national_group,finland
01.01.2013,europe,poland,europe,finland,mineral,nickel,6459.325904,poland_group,poland
01.01.2013,europe,italy,europe,finland,mineral,nickel,3752.371448,glencore,uk
01.01.2013,europe,finland,europe,finland,mineral,nickel,691.3113894,finland_national_group,finland
01.01.2013,europe,uk,europe,finland,mineral,nickel,391.6806214,glencore,uk
01.01.2013,europe,switzerland,europe,finland,mineral,nickel,5106.544397,swiss_group,switzerland
01.06.2013,europe,belgium,asia,china,mineral,cobalt,47.79646541,byd_group,china
01.06.2013,europe,belgium,africa,drc,mineral,nickel,3605.329755,areva,france
01.06.2013,europe,belgium,america,usa,mineral,silicon,375.1245508,newmont_goldcorp,usa
01.06.2013,europe,belgium,asia,russia,mineral,nickel,71.53143048,newmont_goldcorp,usa
01.06.2013,europe,belgium,america,chile,mineral,lithium,494.818673,byd_group,china
01.06.2013,europe,italy,africa,drc,mineral,cobalt,370.170851,areva,france
01.06.2013,europe,belgium,asia,china,manufactured,lithium_battery,193.9707257,byd_group,china
01.06.2013,europe,germany,asia,china,manufactured,lithium_battery,373.8195153,byd_group,china
01.06.2013,america,usa,asia,china,manufactured,lithium_battery,235.7032897,byd_group,china
01.06.2013,europe,france,america,chile,mineral,lithium,404.5775545,chile_nat_group,chile
01.06.2013,europe,poland,america,chile,mineral,lithium,153.5014579,chile_nat_group,chile
01.06.2013,asia,china,america,chile,mineral,lithium,80.04367049,chile_nat_group,chile
01.06.2013,europe,france,asia,china,mineral,nickel,2362.803657,byd_group,china
01.06.2013,europe,france,europe,france,manufactured,lithium_battery,25.48490433,french_mining_group,france
01.06.2013,europe,france,asia,russia,mineral,cobalt,11.98744251,french_mining_group,france
01.06.2013,europe,france,america,brasil,mineral,cobalt,99.54478912,french_mining_group,france
01.06.2013,europe,belgium,europe,germany,manufactured,lithium_battery,87.79175175,german_mining_network,germany
01.06.2013,europe,france,europe,germany,manufactured,lithium_battery,381.7931375,german_mining_network,germany
01.06.2013,europe,germany,africa,drc,mineral,cobalt,42.69816133,german_mining_network,germany
01.06.2013,america,usa,europe,germany,manufactured,nickel_battery,237.6875173,german_mining_network,germany
01.06.2013,europe,germany,africa,south_africa,mineral,manganese,71.65646894,glencore,uk
01.06.2013,europe,germany,asia,china,mineral,cobalt,506.4241316,byd_group,china
01.06.2013,europe,switzerland,africa,south_africa,mineral,manganese,4.362014362,glencore,uk
01.06.2013,europe,uk,africa,drc,mineral,nickel,709.3015271,glencore,uk
01.06.2013,europe,uk,africa,south_africa,mineral,manganese,241.4803544,glencore,uk
01.06.2013,europe,germany,america,chile,mineral,lithium,887.4720197,byd_group,china
01.06.2013,asia,china,africa,south_africa,mineral,manganese,413.7468135,glencore,uk
01.06.2013,europe,france,america,usa,mineral,silicon,195.59301,newmont_goldcorp,usa
01.06.2013,europe,italy,asia,china,mineral,cobalt,469.7569279,taiyuan_mining_group,china
01.06.2013,europe,germany,america,usa,mineral,silicon,82.36056876,newmont_goldcorp,usa
01.06.2013,europe,germany,america,brasil,mineral,lithium,5211.330582,newmont_goldcorp,usa
01.06.2013,europe,poland,america,usa,mineral,silicon,26.72115319,newmont_goldcorp,usa
01.06.2013,europe,italy,america,chile,mineral,lithium,3953.084244,byd_group,china
01.06.2013,europe,spain,america,usa,mineral,cobalt,37.9825161,newmont_goldcorp,usa
01.06.2013,asia,china,america,usa,mineral,silicon,73.90795794,newmont_goldcorp,usa
01.06.2013,europe,poland,asia,china,mineral,graphite,427.11751,byd_group,china
01.06.2013,europe,poland,africa,drc,mineral,cobalt,179.7507363,taiyuan_mining_group,china
01.06.2013,europe,belgium,europe,france,manufactured,lithium_battery,10.0907036,sibelco,belgium
01.06.2013,europe,belgium,america,brasil,mineral,cobalt,49.20995363,sibelco,belgium
01.06.2013,europe,belgium,africa,zimbabwe,mineral,lithium,10446.317,south_africa_min_group,south_africa
01.06.2013,europe,france,africa,drc,mineral,graphite,281.6063218,south_africa_min_group,south_africa
01.06.2013,europe,france,africa,south_africa,mineral,manganese,257.7871836,south_africa_min_group,south_africa
01.06.2013,europe,spain,asia,china,mineral,graphite,1858.814724,byd_group,china
01.06.2013,europe,italy,africa,south_africa,mineral,silicon,9.561205188,south_africa_min_group,south_africa
01.06.2013,europe,italy,africa,south_africa,mineral,manganese,403.2128973,south_africa_min_group,south_africa
01.06.2013,europe,poland,africa,south_africa,mineral,manganese,37.52711011,south_africa_min_group,south_africa
01.06.2013,europe,spain,america,chile,mineral,lithium,4079.603565,byd_group,china
01.06.2013,europe,switzerland,africa,drc,mineral,graphite,2063.765363,swiss_group,switzerland
01.06.2013,europe,switzerland,america,usa,mineral,cobalt,208.6006842,swiss_group,switzerland
01.06.2013,europe,switzerland,asia,china,mineral,graphite,1247.03097,taiyuan_mining_group,china
01.06.2013,europe,switzerland,america,chile,mineral,lithium,67.84717836,swiss_group,switzerland
01.06.2013,europe,switzerland,america,brasil,mineral,silicon,378.6130102,swiss_group,switzerland
01.06.2013,europe,spain,africa,zimbabwe,mineral,lithium,207.831413,zimbabwe_group,zimbabwe
01.06.2013,europe,germany,asia,russia,mineral,cobalt,110.5955681,russia_mining_network,russia
01.06.2013,europe,italy,asia,russia,mineral,cobalt,48.19145787,russia_mining_network,russia
01.06.2013,europe,italy,america,brasil,mineral,silicon,50.33312015,glencore,uk
01.06.2013,europe,uk,asia,china,mineral,graphite,438.162085,byd_group,china
01.06.2013,europe,poland,asia,russia,mineral,cobalt,488.7965768,russia_mining_network,russia
01.06.2013,europe,poland,europe,poland,mineral,lithium,549.9113792,poland_group,poland
01.06.2013,europe,spain,africa,drc,mineral,cobalt,72.06510278,,
01.06.2013,europe,uk,america,chile,mineral,lithium,5920.07191,taiyuan_mining_group,china
01.06.2013,europe,spain,asia,russia,mineral,cobalt,24.64320866,russia_mining_network,russia
01.06.2013,europe,uk,asia,china,mineral,lithium,3738.878469,byd_group,china
01.06.2013,europe,spain,america,brasil,mineral,lithium,2303.050301,glencore,uk
01.06.2013,europe,switzerland,asia,russia,mineral,cobalt,448.5894434,glencore,uk
01.06.2013,europe,uk,america,usa,mineral,cobalt,470.2650212,newmont_goldcorp,usa
01.06.2013,europe,uk,asia,russia,mineral,cobalt,133.8873465,russia_mining_network,russia
01.06.2013,asia,china,asia,china,mineral,lithium,1936.869726,taiyuan_mining_group,china
01.06.2013,asia,china,africa,drc,mineral,nickel,1487.658867,byd_group,china
01.06.2013,asia,china,africa,drc,mineral,graphite,215.1895534,taiyuan_mining_group,china
01.06.2013,asia,china,america,argentina,mineral,lithium,2661.190817,newmont_goldcorp,usa
01.06.2013,asia,china,oceany,australia,mineral,lithium,5140.937455,byd_group,china
01.06.2013,asia,china,africa,drc,mineral,cobalt,42.93442753,,
01.06.2013,europe,belgium,asia,japan,manufactured,lithium_battery,58.74243628,sanyo,japan
01.06.2013,america,usa,asia,japan,manufactured,nickel_battery,58.23565256,sanyo,japan
01.06.2013,europe,belgium,asia,south_korea,manufactured,lithium_battery,132.6363491,kokam_co,south_korea
01.06.2013,america,usa,asia,south_korea,manufactured,nickel_battery,271.1105358,kokam_co,south_korea
01.06.2013,america,usa,europe,uk,manufactured,lithium_battery,18.81065169,glencore,uk
01.06.2013,america,usa,america,usa,manufactured,lithium_battery,14.59520836,taiyuan_mining_group,china
01.06.2013,europe,germany,europe,finland,mineral,nickel,99.6658546,german_mining_network,germany
01.06.2013,europe,france,europe,finland,mineral,nickel,996.9660895,finland_national_group,finland
01.06.2013,europe,spain,europe,finland,mineral,nickel,1211.366685,finland_national_group,finland
01.06.2013,europe,poland,europe,finland,mineral,nickel,715.3750916,poland_group,poland
01.06.2013,europe,italy,europe,finland,mineral,nickel,3561.604513,glencore,uk
01.06.2013,europe,finland,europe,finland,mineral,nickel,8212.431709,finland_national_group,finland
01.06.2013,europe,uk,europe,finland,mineral,nickel,2582.264247,glencore,uk
01.06.2013,europe,switzerland,europe,finland,mineral,nickel,983.7756504,swiss_group,switzerland
01.01.2014,europe,belgium,asia,china,mineral,cobalt,31.12972386,byd_group,china
01.01.2014,europe,belgium,africa,drc,mineral,nickel,4334.458247,areva,france
01.01.2014,europe,belgium,america,usa,mineral,silicon,1637.812508,newmont_goldcorp,usa
01.01.2014,europe,belgium,asia,russia,mineral,nickel,230.1707521,newmont_goldcorp,usa
01.01.2014,europe,belgium,america,chile,mineral,lithium,9110.177747,byd_group,china
01.01.2014,europe,italy,africa,drc,mineral,cobalt,103.0021942,areva,france
01.01.2014,europe,belgium,asia,china,manufactured,lithium_battery,217.1588104,byd_group,china
01.01.2014,europe,germany,asia,china,manufactured,lithium_battery,145.0238013,byd_group,china
01.01.2014,america,usa,asia,china,manufactured,lithium_battery,52.85777739,byd_group,china
01.01.2014,europe,france,america,chile,mineral,lithium,3568.531002,chile_nat_group,chile
01.01.2014,europe,poland,america,chile,mineral,lithium,8220.493406,chile_nat_group,chile
01.01.2014,asia,china,america,chile,mineral,lithium,11305.17731,chile_nat_group,chile
01.01.2014,europe,france,asia,china,mineral,nickel,1002.568376,byd_group,china
01.01.2014,europe,france,europe,france,manufactured,lithium_battery,28.08347259,french_mining_group,france
01.01.2014,europe,france,asia,russia,mineral,cobalt,335.847213,french_mining_group,france
01.01.2014,europe,france,america,brasil,mineral,cobalt,76.04993179,french_mining_group,france
01.01.2014,europe,belgium,europe,germany,manufactured,lithium_battery,42.19430539,german_mining_network,germany
01.01.2014,europe,france,europe,germany,manufactured,lithium_battery,88.9773197,german_mining_network,germany
01.01.2014,europe,germany,africa,drc,mineral,cobalt,673.6991542,german_mining_network,germany
01.01.2014,america,usa,europe,germany,manufactured,nickel_battery,28.69956017,german_mining_network,germany
01.01.2014,europe,germany,africa,south_africa,mineral,manganese,176.4488033,glencore,uk
01.01.2014,europe,germany,asia,china,mineral,cobalt,612.5997079,byd_group,china
01.01.2014,europe,switzerland,africa,south_africa,mineral,manganese,278.7413312,glencore,uk
01.01.2014,europe,uk,africa,drc,mineral,nickel,5573.609319,glencore,uk
01.01.2014,europe,uk,africa,south_africa,mineral,manganese,2.549935225,glencore,uk
01.01.2014,europe,germany,america,chile,mineral,lithium,13469.48657,byd_group,china
01.01.2014,asia,china,africa,south_africa,mineral,manganese,35.44463192,glencore,uk
01.01.2014,europe,france,america,usa,mineral,silicon,50.17858294,newmont_goldcorp,usa
01.01.2014,europe,italy,asia,china,mineral,cobalt,27.30207288,taiyuan_mining_group,china
01.01.2014,europe,germany,america,usa,mineral,silicon,125.5173167,newmont_goldcorp,usa
